site,date,non.salad,salad,salad.ratio,Total.meals,Product.source,Florida,FTS,Other.Source,FTS.Florida,FTS.Start,White,Black,Hispanic,Asian,Other,Asian.Other,Total,Offerd.BC,Offered.Salad,Offered.Mexican,Offered.Pizza,Offered.Sandwich,Offered.HB,Offered.Italian,Offered.Other,Mandarin,Chef ,Taco,Chicken.Chop,Fajita,Chicken.Tender,Salad.LO ,Chicken.Smacker,Total Students,Free Lunch,Reduced Lunch,Free,Reduced,Paid
Newberry,5/27/2016,424,10,0.023,434,2,0,1,0,1,1,61.5,16.7,12,0,8.2,8.2,98.4,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,609,261,11,0.428571429,0.018062397,0.553366174
Norton,10/14/2015,442,32,0.0675,474,2,0,1,0,1,1,48.4,27.2,8.6,5.3,10.1,15.4,99.6,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,673,0,0,0,0,1
Norton,10/16/2015,489,24,0.0468,513,2,0,1,0,1,1,48.4,27.2,8.6,5.3,10.1,15.4,99.6,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,673,0,0,0,0,1
Norton,10/19/2015,503,36,0.0668,539,2,0,1,0,1,1,48.4,27.2,8.6,5.3,10.1,15.4,99.6,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,673,0,0,0,0,1
Norton,10/21/2015,493,37,0.0698,530,2,0,1,0,1,1,48.4,27.2,8.6,5.3,10.1,15.4,99.6,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,673,0,0,0,0,1
Norton,10/23/2015,511,28,0.0519,539,2,0,1,0,1,1,48.4,27.2,8.6,5.3,10.1,15.4,99.6,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,673,0,0,0,0,1
Norton,10/26/2015,486,19,0.0376,505,2,0,1,0,1,1,48.4,27.2,8.6,5.3,10.1,15.4,99.6,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,673,0,0,0,0,1
Norton,10/28/2015,421,54,0.1137,475,2,0,1,0,1,1,48.4,27.2,8.6,5.3,10.1,15.4,99.6,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,673,0,0,0,0,1
Norton,11/2/2015,429,33,0.0714,462,2,0,1,0,1,1,48.4,27.2,8.6,5.3,10.1,15.4,99.6,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,673,0,0,0,0,1
Norton,11/4/2015,440,35,0.0737,475,2,0,1,0,1,1,48.4,27.2,8.6,5.3,10.1,15.4,99.6,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,673,0,0,0,0,1
Norton,11/9/2015,460,35,0.0707,495,2,0,1,0,1,1,48.4,27.2,8.6,5.3,10.1,15.4,99.6,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,673,0,0,0,0,1
Norton,11/13/2015,458,21,0.0438,479,2,0,1,0,1,1,48.4,27.2,8.6,5.3,10.1,15.4,99.6,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,673,0,0,0,0,1
Norton,11/18/2015,485,25,0.049,510,2,0,1,0,1,1,48.4,27.2,8.6,5.3,10.1,15.4,99.6,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,673,0,0,0,0,1
Norton,11/20/2015,479,23,0.0458,502,2,0,1,0,1,1,48.4,27.2,8.6,5.3,10.1,15.4,99.6,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,673,0,0,0,0,1
Norton,11/30/2015,484,33,0.0638,517,3,1,0,0,1,1,48.4,27.2,8.6,5.3,10.1,15.4,99.6,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,673,0,0,0,0,1
Norton,12/2/2015,498,26,0.0496,524,3,1,0,0,1,1,48.4,27.2,8.6,5.3,10.1,15.4,99.6,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,673,0,0,0,0,1
Norton,12/4/2015,414,25,0.0569,439,3,1,0,0,1,1,48.4,27.2,8.6,5.3,10.1,15.4,99.6,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,673,0,0,0,0,1
Norton,12/7/2015,440,39,0.0814,479,3,1,0,0,1,1,48.4,27.2,8.6,5.3,10.1,15.4,99.6,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,673,0,0,0,0,1
Norton,12/9/2015,469,32,0.0639,501,3,1,0,0,1,1,48.4,27.2,8.6,5.3,10.1,15.4,99.6,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,673,0,0,0,0,1
Norton,12/11/2015,499,25,0.0477,524,3,1,0,0,1,1,48.4,27.2,8.6,5.3,10.1,15.4,99.6,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,673,0,0,0,0,1
Norton,12/14/2015,496,21,0.0406,517,2,0,1,0,1,1,48.4,27.2,8.6,5.3,10.1,15.4,99.6,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,673,0,0,0,0,1
Norton,12/15/2015,480,19,0.0381,499,2,0,1,0,1,1,48.4,27.2,8.6,5.3,10.1,15.4,99.6,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,673,0,0,0,0,1
Norton,12/16/2015,470,38,0.0748,508,2,0,1,0,1,1,48.4,27.2,8.6,5.3,10.1,15.4,99.6,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,673,0,0,0,0,1
Norton,12/18/2015,476,23,0.0461,499,2,0,1,0,1,1,48.4,27.2,8.6,5.3,10.1,15.4,99.6,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,673,0,0,0,0,1
Norton,3/4/2016,529,12,0.0222,541,2,0,1,0,1,1,48.4,27.2,8.6,5.3,10.1,15.4,99.6,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,673,0,0,0,0,1
Norton,3/7/2016,468,19,0.039,487,2,0,1,0,1,1,48.4,27.2,8.6,5.3,10.1,15.4,99.6,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,673,0,0,0,0,1
Norton,3/9/2016,435,23,0.0502,458,2,0,1,0,1,1,48.4,27.2,8.6,5.3,10.1,15.4,99.6,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,673,0,0,0,0,1
Norton,3/11/2016,478,19,0.0382,497,2,0,1,0,1,1,48.4,27.2,8.6,5.3,10.1,15.4,99.6,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,673,0,0,0,0,1
Norton,3/14/2016,446,39,0.0804,485,2,0,1,0,1,1,48.4,27.2,8.6,5.3,10.1,15.4,99.6,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,673,0,0,0,0,1
Norton,3/16/2016,470,29,0.0581,499,2,0,1,0,1,1,48.4,27.2,8.6,5.3,10.1,15.4,99.6,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,673,0,0,0,0,1
Norton,3/28/2016,480,15,0.0303,495,2,0,1,0,1,1,48.4,27.2,8.6,5.3,10.1,15.4,99.6,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,673,0,0,0,0,1
Norton,3/30/2016,486,15,0.0299,501,2,0,1,0,1,1,48.4,27.2,8.6,5.3,10.1,15.4,99.6,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,673,0,0,0,0,1
Norton,4/4/2016,496,15,0.0294,511,2,0,1,0,1,1,48.4,27.2,8.6,5.3,10.1,15.4,99.6,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,673,0,0,0,0,1
Norton,4/5/2016,502,23,0.0438,525,2,0,1,0,1,1,48.4,27.2,8.6,5.3,10.1,15.4,99.6,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,673,0,0,0,0,1
Norton,4/6/2016,529,12,0.0222,541,2,0,1,0,1,1,48.4,27.2,8.6,5.3,10.1,15.4,99.6,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,673,0,0,0,0,1
Norton,4/11/2016,487,20,0.0394,507,2,0,1,0,1,1,48.4,27.2,8.6,5.3,10.1,15.4,99.6,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,673,0,0,0,0,1
Norton,4/12/2016,500,9,0.0177,509,2,0,1,0,1,1,48.4,27.2,8.6,5.3,10.1,15.4,99.6,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,673,0,0,0,0,1
Norton,4/13/2016,522,28,0.0509,550,2,0,1,0,1,1,48.4,27.2,8.6,5.3,10.1,15.4,99.6,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,673,0,0,0,0,1
Norton,4/15/2016,535,16,0.029,551,2,0,1,0,1,1,48.4,27.2,8.6,5.3,10.1,15.4,99.6,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,673,0,0,0,0,1
Norton,4/25/2016,485,8,0.0162,493,2,0,1,0,1,1,48.4,27.2,8.6,5.3,10.1,15.4,99.6,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,673,0,0,0,0,1
Norton,4/26/2016,496,19,0.0369,515,2,0,1,0,1,1,48.4,27.2,8.6,5.3,10.1,15.4,99.6,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,673,0,0,0,0,1
Norton,4/27/2016,519,13,0.0244,532,2,0,1,0,1,1,48.4,27.2,8.6,5.3,10.1,15.4,99.6,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,673,0,0,0,0,1
Norton,4/29/2016,427,10,0.0229,437,2,0,1,0,1,1,48.4,27.2,8.6,5.3,10.1,15.4,99.6,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,673,0,0,0,0,1
Norton,5/16/2016,498,22,0.0423,520,2,0,1,0,1,1,48.4,27.2,8.6,5.3,10.1,15.4,99.6,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,673,0,0,0,0,1
Norton,5/18/2016,453,23,0.0483,476,2,0,1,0,1,1,48.4,27.2,8.6,5.3,10.1,15.4,99.6,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,673,0,0,0,0,1
Norton,5/19/2016,476,16,0.0325,492,2,0,1,0,1,1,48.4,27.2,8.6,5.3,10.1,15.4,99.6,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,673,0,0,0,0,1
Norton,5/20/2016,534,2,0.0037,536,2,0,1,0,1,1,48.4,27.2,8.6,5.3,10.1,15.4,99.6,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,673,0,0,0,0,1
Norton,5/23/2016,454,20,0.0422,474,2,0,1,0,1,1,48.4,27.2,8.6,5.3,10.1,15.4,99.6,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,673,0,0,0,0,1
Norton,5/26/2016,407,13,0.031,420,2,0,1,0,1,1,48.4,27.2,8.6,5.3,10.1,15.4,99.6,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,673,0,0,0,0,1
Norton,5/27/2016,530,9,0.0167,539,2,0,1,0,1,1,48.4,27.2,8.6,5.3,10.1,15.4,99.6,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,673,0,0,0,0,1
Rawlings,12/14/2015,326,12,0.0355,338,2,0,1,0,1,1,0,91.3,3.8,0,4.1,4.1,99.2,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,264,229,0,0.867424242,0,0.132575758
Rawlings,12/15/2015,332,7,0.0206,339,2,0,1,0,1,1,0,91.3,3.8,0,4.1,4.1,99.2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,264,229,0,0.867424242,0,0.132575758
Rawlings,12/16/2015,318,11,0.0334,329,2,0,1,0,1,1,0,91.3,3.8,0,4.1,4.1,99.2,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,264,229,0,0.867424242,0,0.132575758
Rawlings,12/18/2015,308,5,0.016,313,2,0,1,0,1,1,0,91.3,3.8,0,4.1,4.1,99.2,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,264,229,0,0.867424242,0,0.132575758
Rawlings,3/4/2016,309,14,0.0433,323,2,0,1,0,1,1,0,91.3,3.8,0,4.1,4.1,99.2,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,264,229,0,0.867424242,0,0.132575758
Rawlings,3/7/2016,335,3,0.0089,338,2,0,1,0,1,1,0,91.3,3.8,0,4.1,4.1,99.2,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,264,229,0,0.867424242,0,0.132575758
Rawlings,3/9/2016,322,9,0.0272,331,2,0,1,0,1,1,0,91.3,3.8,0,4.1,4.1,99.2,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,264,229,0,0.867424242,0,0.132575758
Rawlings,3/11/2016,314,6,0.0188,320,2,0,1,0,1,1,0,91.3,3.8,0,4.1,4.1,99.2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,264,229,0,0.867424242,0,0.132575758
Rawlings,3/14/2016,329,5,0.015,334,2,0,1,0,1,1,0,91.3,3.8,0,4.1,4.1,99.2,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,264,229,0,0.867424242,0,0.132575758
Rawlings,3/16/2016,308,21,0.0638,329,2,0,1,0,1,1,0,91.3,3.8,0,4.1,4.1,99.2,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,264,229,0,0.867424242,0,0.132575758
Rawlings,3/18/2016,321,8,0.0243,329,2,0,1,0,1,1,0,91.3,3.8,0,4.1,4.1,99.2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,264,229,0,0.867424242,0,0.132575758
Rawlings,3/28/2016,335,5,0.0147,340,2,0,1,0,1,1,0,91.3,3.8,0,4.1,4.1,99.2,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,264,229,0,0.867424242,0,0.132575758
Rawlings,3/30/2016,351,3,0.0085,354,2,0,1,0,1,1,0,91.3,3.8,0,4.1,4.1,99.2,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,264,229,0,0.867424242,0,0.132575758
Rawlings,4/4/2016,343,2,0.0058,345,2,0,1,0,1,1,0,91.3,3.8,0,4.1,4.1,99.2,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,264,229,0,0.867424242,0,0.132575758
Rawlings,4/5/2016,349,6,0.0169,355,2,0,1,0,1,1,0,91.3,3.8,0,4.1,4.1,99.2,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,264,229,0,0.867424242,0,0.132575758
Rawlings,4/6/2016,363,9,0.0242,372,2,0,1,0,1,1,0,91.3,3.8,0,4.1,4.1,99.2,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,264,229,0,0.867424242,0,0.132575758
Rawlings,4/11/2016,325,1,0.0031,326,2,0,1,0,1,1,0,91.3,3.8,0,4.1,4.1,99.2,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,264,229,0,0.867424242,0,0.132575758
Rawlings,4/12/2016,335,24,0.0669,359,2,0,1,0,1,1,0,91.3,3.8,0,4.1,4.1,99.2,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,264,229,0,0.867424242,0,0.132575758
Rawlings,4/13/2016,323,35,0.0978,358,2,0,1,0,1,1,0,91.3,3.8,0,4.1,4.1,99.2,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,264,229,0,0.867424242,0,0.132575758
Rawlings,4/15/2016,354,6,0.0167,360,2,0,1,0,1,1,0,91.3,3.8,0,4.1,4.1,99.2,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,264,229,0,0.867424242,0,0.132575758
Rawlings,4/25/2016,342,3,0.0087,345,2,0,1,0,1,1,0,91.3,3.8,0,4.1,4.1,99.2,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,264,229,0,0.867424242,0,0.132575758
Rawlings,4/26/2016,327,6,0.018,333,2,0,1,0,1,1,0,91.3,3.8,0,4.1,4.1,99.2,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,264,229,0,0.867424242,0,0.132575758
Rawlings,4/27/2016,348,4,0.0114,352,2,0,1,0,1,1,0,91.3,3.8,0,4.1,4.1,99.2,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,264,229,0,0.867424242,0,0.132575758
Rawlings,4/29/2016,329,7,0.0208,336,2,0,1,0,1,1,0,91.3,3.8,0,4.1,4.1,99.2,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,264,229,0,0.867424242,0,0.132575758
Rawlings,5/9/2016,337,10,0.0288,347,2,0,1,0,1,1,0,91.3,3.8,0,4.1,4.1,99.2,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,264,229,0,0.867424242,0,0.132575758
Rawlings,5/11/2016,327,25,0.071,352,2,0,1,0,1,1,0,91.3,3.8,0,4.1,4.1,99.2,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,264,229,0,0.867424242,0,0.132575758
Rawlings,5/12/2016,342,10,0.0284,352,2,0,1,0,1,1,0,91.3,3.8,0,4.1,4.1,99.2,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,264,229,0,0.867424242,0,0.132575758
Rawlings,5/13/2016,340,3,0.0087,343,2,0,1,0,1,1,0,91.3,3.8,0,4.1,4.1,99.2,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,264,229,0,0.867424242,0,0.132575758
Rawlings,5/16/2016,327,22,0.063,349,2,0,1,0,1,1,0,91.3,3.8,0,4.1,4.1,99.2,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,264,229,0,0.867424242,0,0.132575758
Rawlings,5/18/2016,339,23,0.0635,362,2,0,1,0,1,1,0,91.3,3.8,0,4.1,4.1,99.2,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,264,229,0,0.867424242,0,0.132575758
Rawlings,5/19/2016,357,8,0.0219,365,2,0,1,0,1,1,0,91.3,3.8,0,4.1,4.1,99.2,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,264,229,0,0.867424242,0,0.132575758
Rawlings,5/20/2016,278,1,0.0036,279,2,0,1,0,1,1,0,91.3,3.8,0,4.1,4.1,99.2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,264,229,0,0.867424242,0,0.132575758
Rawlings,5/23/2016,294,20,0.0637,314,2,0,1,0,1,1,0,91.3,3.8,0,4.1,4.1,99.2,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,264,229,0,0.867424242,0,0.132575758
Rawlings,5/25/2016,325,9,0.0269,334,2,0,1,0,1,1,0,91.3,3.8,0,4.1,4.1,99.2,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,264,229,0,0.867424242,0,0.132575758
Rawlings,5/26/2016,348,6,0.0169,354,2,0,1,0,1,1,0,91.3,3.8,0,4.1,4.1,99.2,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,264,229,0,0.867424242,0,0.132575758
Rawlings,5/27/2016,342,1,0.0029,343,2,0,1,0,1,1,0,91.3,3.8,0,4.1,4.1,99.2,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,264,229,0,0.867424242,0,0.132575758
Terwilliger,10/14/2015,501,30,0.0565,531,2,0,1,0,1,1,21.8,53.9,12.5,0,10.8,10.8,99,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,680,496,11,0.729411765,0.016176471,0.254411765
Terwilliger,10/16/2015,491,30,0.0576,521,2,0,1,0,1,1,21.8,53.9,12.5,0,10.8,10.8,99,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,680,496,11,0.729411765,0.016176471,0.254411765
Terwilliger,10/19/2015,477,35,0.0684,512,2,0,1,0,1,1,21.8,53.9,12.5,0,10.8,10.8,99,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,680,496,11,0.729411765,0.016176471,0.254411765
Terwilliger,10/21/2015,504,14,0.027,518,2,0,1,0,1,1,21.8,53.9,12.5,0,10.8,10.8,99,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,680,496,11,0.729411765,0.016176471,0.254411765
Terwilliger,10/23/2015,506,25,0.0471,531,2,0,1,0,1,1,21.8,53.9,12.5,0,10.8,10.8,99,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,680,496,11,0.729411765,0.016176471,0.254411765
Terwilliger,10/26/2015,388,25,0.0605,413,2,0,1,0,1,1,21.8,53.9,12.5,0,10.8,10.8,99,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,680,496,11,0.729411765,0.016176471,0.254411765
Terwilliger,10/28/2015,519,8,0.0152,527,2,0,1,0,1,1,21.8,53.9,12.5,0,10.8,10.8,99,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,680,496,11,0.729411765,0.016176471,0.254411765
Terwilliger,11/2/2015,512,15,0.0285,527,2,0,1,0,1,1,21.8,53.9,12.5,0,10.8,10.8,99,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,680,496,11,0.729411765,0.016176471,0.254411765
Terwilliger,11/4/2015,516,15,0.0282,531,2,0,1,0,1,1,21.8,53.9,12.5,0,10.8,10.8,99,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,680,496,11,0.729411765,0.016176471,0.254411765
Terwilliger,11/13/2015,510,15,0.0286,525,2,0,1,0,1,1,21.8,53.9,12.5,0,10.8,10.8,99,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,680,496,11,0.729411765,0.016176471,0.254411765
Terwilliger,11/16/2015,410,15,0.0353,425,2,0,1,0,1,1,21.8,53.9,12.5,0,10.8,10.8,99,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,680,496,11,0.729411765,0.016176471,0.254411765
Terwilliger,11/18/2015,516,12,0.0227,528,2,0,1,0,1,1,21.8,53.9,12.5,0,10.8,10.8,99,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,680,496,11,0.729411765,0.016176471,0.254411765
Terwilliger,11/20/2015,502,25,0.0474,527,2,0,1,0,1,1,21.8,53.9,12.5,0,10.8,10.8,99,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,680,496,11,0.729411765,0.016176471,0.254411765
Terwilliger,11/30/2015,490,25,0.0485,515,3,1,0,0,1,1,21.8,53.9,12.5,0,10.8,10.8,99,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,680,496,11,0.729411765,0.016176471,0.254411765
Terwilliger,12/2/2015,507,15,0.0287,522,3,1,0,0,1,1,21.8,53.9,12.5,0,10.8,10.8,99,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,680,496,11,0.729411765,0.016176471,0.254411765
Terwilliger,12/4/2015,454,15,0.032,469,3,1,0,0,1,1,21.8,53.9,12.5,0,10.8,10.8,99,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,680,496,11,0.729411765,0.016176471,0.254411765
Terwilliger,12/7/2015,507,15,0.0287,522,3,1,0,0,1,1,21.8,53.9,12.5,0,10.8,10.8,99,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,680,496,11,0.729411765,0.016176471,0.254411765
Terwilliger,12/9/2015,504,15,0.0289,519,3,1,0,0,1,1,21.8,53.9,12.5,0,10.8,10.8,99,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,680,496,11,0.729411765,0.016176471,0.254411765
Terwilliger,12/11/2015,500,15,0.0291,515,3,1,0,0,1,1,21.8,53.9,12.5,0,10.8,10.8,99,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,680,496,11,0.729411765,0.016176471,0.254411765
Terwilliger,12/14/2015,519,15,0.0281,534,2,0,1,0,1,1,21.8,53.9,12.5,0,10.8,10.8,99,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,680,496,11,0.729411765,0.016176471,0.254411765
Terwilliger,12/15/2015,468,15,0.0311,483,2,0,1,0,1,1,21.8,53.9,12.5,0,10.8,10.8,99,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,680,496,11,0.729411765,0.016176471,0.254411765
Terwilliger,12/16/2015,503,20,0.0382,523,2,0,1,0,1,1,21.8,53.9,12.5,0,10.8,10.8,99,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,680,496,11,0.729411765,0.016176471,0.254411765
Terwilliger,12/18/2015,504,10,0.0195,514,2,0,1,0,1,1,21.8,53.9,12.5,0,10.8,10.8,99,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,680,496,11,0.729411765,0.016176471,0.254411765
Terwilliger,3/4/2016,511,15,0.0285,526,2,0,1,0,1,1,21.8,53.9,12.5,0,10.8,10.8,99,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,680,496,11,0.729411765,0.016176471,0.254411765
Terwilliger,3/7/2016,500,15,0.0291,515,2,0,1,0,1,1,21.8,53.9,12.5,0,10.8,10.8,99,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,680,496,11,0.729411765,0.016176471,0.254411765
Terwilliger,3/9/2016,484,30,0.0584,514,2,0,1,0,1,1,21.8,53.9,12.5,0,10.8,10.8,99,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,680,496,11,0.729411765,0.016176471,0.254411765
Terwilliger,3/11/2016,403,15,0.0359,418,2,0,1,0,1,1,21.8,53.9,12.5,0,10.8,10.8,99,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,680,496,11,0.729411765,0.016176471,0.254411765
Terwilliger,3/14/2016,507,15,0.0287,522,2,0,1,0,1,1,21.8,53.9,12.5,0,10.8,10.8,99,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,680,496,11,0.729411765,0.016176471,0.254411765
Terwilliger,3/18/2016,490,25,0.0485,515,2,0,1,0,1,1,21.8,53.9,12.5,0,10.8,10.8,99,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,680,496,11,0.729411765,0.016176471,0.254411765
Terwilliger,3/28/2016,498,10,0.0197,508,2,0,1,0,1,1,21.8,53.9,12.5,0,10.8,10.8,99,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,680,496,11,0.729411765,0.016176471,0.254411765
Terwilliger,3/30/2016,515,10,0.019,525,2,0,1,0,1,1,21.8,53.9,12.5,0,10.8,10.8,99,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,680,496,11,0.729411765,0.016176471,0.254411765
Terwilliger,4/26/2016,504,25,0.0473,529,2,0,1,0,1,1,21.8,53.9,12.5,0,10.8,10.8,99,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,680,496,11,0.729411765,0.016176471,0.254411765
Terwilliger,5/2/2016,508,10,0.0193,518,2,0,1,0,1,1,21.8,53.9,12.5,0,10.8,10.8,99,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,680,496,11,0.729411765,0.016176471,0.254411765
Terwilliger,5/4/2016,509,15,0.0286,524,2,0,1,0,1,1,21.8,53.9,12.5,0,10.8,10.8,99,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,680,496,11,0.729411765,0.016176471,0.254411765
Terwilliger,5/6/2016,513,10,0.0191,523,2,0,1,0,1,1,21.8,53.9,12.5,0,10.8,10.8,99,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,680,496,11,0.729411765,0.016176471,0.254411765
Terwilliger,5/9/2016,509,10,0.0193,519,2,0,1,0,1,1,21.8,53.9,12.5,0,10.8,10.8,99,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,680,496,11,0.729411765,0.016176471,0.254411765
Terwilliger,5/11/2016,521,5,0.0095,526,2,0,1,0,1,1,21.8,53.9,12.5,0,10.8,10.8,99,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,680,496,11,0.729411765,0.016176471,0.254411765
